Project Name,Principal Investigator,Scientific Program,Product Name,Status,Status Date,User Program,Proposal,JGI Project Id,Taxonomy ID,NCBI Project Id,Genbank,ENA,SRA,Sequencing Project ID,Analysis project ID,Project Manager,Portal ID,IMG Portal,Mycocosm Portal,Phytozome Portal
Eucalyptus sp. Lake Magenta CCA5749 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-09,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455022,3932,,,,,1456581 ,1455023 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucspsequencing_111_FD"",""Eucspsequencing_111_FD"")",,,
Eucalyptus sp. Lake Magenta CCA5750 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-09,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455024,3932,,,,,1456582 ,1455025 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucspsequencing_110_FD"",""Eucspsequencing_110_FD"")",,,
Eucalyptus sp. Mulga Rock CCA0521 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-04-19,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455780,3932,,,,,1456960 ,1455781 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucspsequencing_89_FD"",""Eucspsequencing_89_FD"")",,,
Eucalyptus sp. Mulga Rock CCA0524 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2025-01-22,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455782,3932,,,,,1456961 ,1455783 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucspsequencing_87_FD"",""Eucspsequencing_87_FD"")",,,
Eucalyptus sp. Mulga Rock (aff formanii) CCA6014 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-12,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455298,3932,,,,,1456719 ,1455299 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucspsequencing_95_FD"",""Eucspsequencing_95_FD"")",,,
Eucalyptus sp. Mulga Rock (aff formanii) CCA6017 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-12,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455300,3932,,,,,1456720 ,1455301 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucspsequencing_96_FD"",""Eucspsequencing_96_FD"")",,,
Eucalyptus sp. Queen Victoria Spring CCA6018 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-12,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455302,3932,,,,,1456721 ,1455303 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucspsequencing_98_FD"",""Eucspsequencing_98_FD"")",,,
Eucalyptus sp. Queen Victoria Spring CCA6021 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-12,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455304,3932,,,,,1456722 ,1455305 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucspsequencing_97_FD"",""Eucspsequencing_97_FD"")",,,
Eucalyptus sp. Southern wheatbelt CCA5724 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-09,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455008,3932,,,,,1456574 ,1455009 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucspsequencing_108_FD"",""Eucspsequencing_108_FD"")",,,
Eucalyptus sp. Southern wheatbelt CCA5725 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-09,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455010,3932,,,,,1456575 ,1455011 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucspsequencing_107_FD"",""Eucspsequencing_107_FD"")",,,
Eucalyptus sp. Sullivan Soak CCA2815 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-04-29,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1456336,3932,,,,,1457238 ,1456337 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucspsequencing_94_FD"",""Eucspsequencing_94_FD"")",,,
Eucalyptus sp. Sullivan Soak CCA2816 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-04-29,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1456338,3932,,,,,1457239 ,1456339 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucspsequencing_93_FD"",""Eucspsequencing_93_FD"")",,,
Eucalyptus sp. Sullivan Soak CCA5746 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-09,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455018,3932,,,,,1456579 ,1455019 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucspsequencing_106_FD"",""Eucspsequencing_106_FD"")",,,
Eucalyptus sp. Sullivan Soak CCA5747 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-09,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455020,3932,,,,,1456580 ,1455021 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucspsequencing_109_FD"",""Eucspsequencing_109_FD"")",,,
Eucalyptus spathulata CCA1250 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-12,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455992,87685,,,,,1457066 ,1455993 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucspasequencing_3_FD"",""Eucspasequencing_3_FD"")",,,
Eucalyptus spectatrix CCA3032 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-04-29,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1456492,424438,,,,,1457316 ,1456493 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucspesequencing_FD"",""Eucspesequencing_FD"")",,,
Eucalyptus sporadica CCA0301 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-04-19,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455598,3932,,,,,1456869 ,1455599 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucsposequencing_8_FD"",""Eucsposequencing_8_FD"")",,,
Eucalyptus sporadica CCA1210 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-12,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455986,3932,,,,,1457063 ,1455987 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucsposequencing_9_FD"",""Eucsposequencing_9_FD"")",,,
Eucalyptus sporadica CCA5630 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-09,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1454902,3932,,,,,1456521 ,1454903 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucsposequencing_11_FD"",""Eucsposequencing_11_FD"")",,,
Eucalyptus sporadica CCA5631 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-09,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1454900,3932,,,,,1456520 ,1454901 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucsposequencing_12_FD"",""Eucsposequencing_12_FD"")",,,
Eucalyptus sporadica CCA5633 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-09,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1454898,3932,,,,,1456519 ,1454899 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucsposequencing_10_FD"",""Eucsposequencing_10_FD"")",,,
Eucalyptus spreta CCA0146 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-12,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455474,1711541,,,,,1456807 ,1455475 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucsprsequencing_3_FD"",""Eucsprsequencing_3_FD"")",,,
Eucalyptus staeri CCA1240 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-12,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455974,183853,,,,,1457057 ,1455975 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucstasequencing_3_FD"",""Eucstasequencing_3_FD"")",,,
Eucalyptus steedmanii CCA0032 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-12,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455384,1711543,,,,,1456762 ,1455385 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucstesequencing_5_FD"",""Eucstesequencing_5_FD"")",,,
Eucalyptus stellulata 'Little Star' CCA5879 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-08-15,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455162,687984,,,,,1456651 ,1455163 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucstesequencing_4_FD"",""Eucstesequencing_4_FD"")",,,
Eucalyptus stoatei CCA0565 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2025-01-22,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455812,87686,,,,,1456976 ,1455813 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucstosequencing_4_FD"",""Eucstosequencing_4_FD"")",,,
Eucalyptus stowardii CCA0386 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-04-19,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455680,1711544,,,,,1456910 ,1455681 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucstosequencing_6_FD"",""Eucstosequencing_6_FD"")",,,
Eucalyptus stowardii CCA0389 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-04-19,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455682,1711544,,,,,1456911 ,1455683 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucstosequencing_5_FD"",""Eucstosequencing_5_FD"")",,,
Eucalyptus striaticalyx CCA1527 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2025-02-04,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1456188,3932,,,,,1457164 ,1456189 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucstrsequencing_9_FD"",""Eucstrsequencing_9_FD"")",,,
Eucalyptus striaticalyx CCA5832 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-08-15,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455070,3932,,,,,1456605 ,1455071 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucstrsequencing_7_FD"",""Eucstrsequencing_7_FD"")",,,
Eucalyptus stricklandii CCA0654 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2025-01-22,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455878,1711545,,,,,1457009 ,1455879 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucstrsequencing_8_FD"",""Eucstrsequencing_8_FD"")",,,
Eucalyptus stricta CCA5562 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-09,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1454868,1711546,,,,,1456504 ,1454869 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucstrsequencing_10_FD"",""Eucstrsequencing_10_FD"")",,,
Eucalyptus suffulgens CCA1565 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2025-02-04,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1456218,3932,,,,,1457179 ,1456219 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucsufsequencing_FD"",""Eucsufsequencing_FD"")",,,
Eucalyptus suggrandis CCA0023 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-12,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455358,1711554,,,,,1456749 ,1455359 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucsugsequencing_6_FD"",""Eucsugsequencing_6_FD"")",,,
Eucalyptus suggrandis CCA0221 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-12,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455530,1711554,,,,,1456835 ,1455531 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucsugsequencing_4_FD"",""Eucsugsequencing_4_FD"")",,,
Eucalyptus suggrandis CCA1153 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2025-01-22,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455924,1711554,,,,,1457032 ,1455925 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucsugsequencing_5_FD"",""Eucsugsequencing_5_FD"")",,,
Eucalyptus sweedmaniana CCA5643 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-09,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1454916,3932,,,,,1456528 ,1454917 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucswesequencing_4_FD"",""Eucswesequencing_4_FD"")",,,
Eucalyptus synandra CCA0253 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-12,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455560,1711557,,,,,1456850 ,1455561 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucsynsequencing_7_FD"",""Eucsynsequencing_7_FD"")",,,
Eucalyptus synandra CCA0254 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-12,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455562,1711557,,,,,1456851 ,1455563 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucsynsequencing_6_FD"",""Eucsynsequencing_6_FD"")",,,
Eucalyptus synandra CCA5822 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-08-15,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455082,1711557,,,,,1456611 ,1455083 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucsynsequencing_8_FD"",""Eucsynsequencing_8_FD"")",,,
Eucalyptus synandra CCA5823 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-08-15,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455078,1711557,,,,,1456609 ,1455079 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucsynsequencing_9_FD"",""Eucsynsequencing_9_FD"")",,,
Eucalyptus talyuberlup CCA0597 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2025-01-22,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455822,1711558,,,,,1456981 ,1455823 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Euctalsequencing_2_FD"",""Euctalsequencing_2_FD"")",,,
Eucalyptus tenera CCA0204 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-12,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455520,1711560,,,,,1456830 ,1455521 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Euctensequencing_6_FD"",""Euctensequencing_6_FD"")",,,
Eucalyptus tenera CCA0441 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-04-19,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455716,1711560,,,,,1456928 ,1455717 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Euctensequencing_8_FD"",""Euctensequencing_8_FD"")",,,
Eucalyptus tenuis CCA0191 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-12,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455512,1711561,,,,,1456826 ,1455513 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Euctensequencing_7_FD"",""Euctensequencing_7_FD"")",,,
Eucalyptus tephroclada CCA0365 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-04-19,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455620,3932,,,,,1456880 ,1455621 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Euctepsequencing_2_FD"",""Euctepsequencing_2_FD"")",,,
Eucalyptus terebra CCA0128 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-12,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455458,1711563,,,,,1456799 ,1455459 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Euctersequencing_8_FD"",""Euctersequencing_8_FD"")",,,
Eucalyptus tereticornis CCA1386 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-12,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1456084,183855,,,,,1457112 ,1456085 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Euctersequencing_5_FD"",""Euctersequencing_5_FD"")",,,
Eucalyptus tereticornis CCA1389 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-12,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1456086,183855,,,,,1457113 ,1456087 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Euctersequencing_7_FD"",""Euctersequencing_7_FD"")",,,
